id,face,im,hemifield,response,rt,correct,location,radius,angle,cols,pch,col1,angle2,group,gcol
j13,46,Intact,LVF,R,1.9,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,1,Mirror reversed,RVF,R,3.79,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,83,Intact,RVF,R,9.07,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,37,Mirror reversed,LVF,L,3.74,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,66,Mirror reversed,LVF,R,1.87,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,31,Mirror reversed,RVF,R,4.85,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,71,Intact,LVF,R,2.81,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,10,Intact,RVF,R,2.6,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,68,Intact,RVF,R,4.31,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,11,Intact,LVF,R,3.65,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,50,Mirror reversed,LVF,L,5.67,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,39,Intact,LVF,R,2.21,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,32,Mirror reversed,LVF,R,2.31,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,49,Intact,RVF,L,1.29,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,47,Intact,LVF,L,3.69,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,44,Intact,LVF,L,2.11,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,50,Mirror reversed,RVF,R,4.43,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,46,Mirror reversed,LVF,R,2.66,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,38,Intact,LVF,R,1.88,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,39,Mirror reversed,RVF,L,4.64,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,68,Mirror reversed,RVF,L,0.96,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,80,Intact,LVF,L,1.85,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,20,Mirror reversed,RVF,R,2.5,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,51,Mirror reversed,RVF,R,4.5,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,67,Intact,RVF,R,3.48,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,19,Intact,LVF,R,5.2,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,33,Intact,LVF,R,4.34,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,50,Intact,LVF,R,4.33,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,28,Intact,LVF,R,2.4,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,44,Intact,RVF,L,1.74,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,38,Intact,RVF,R,1.66,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,68,Intact,LVF,R,2.68,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,58,Mirror reversed,LVF,R,1.4,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,35,Intact,LVF,R,1.42,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,42,Intact,RVF,L,2.75,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,62,Mirror reversed,RVF,L,5.11,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,67,Mirror reversed,RVF,R,3.93,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,69,Mirror reversed,RVF,R,3.63,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,28,Mirror reversed,LVF,L,2.73,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,22,Intact,RVF,L,2.03,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,71,Intact,RVF,R,1.07,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,71,Mirror reversed,LVF,R,3.4,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,4,Mirror reversed,LVF,R,1.11,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,51,Intact,RVF,L,2.19,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,22,Mirror reversed,LVF,L,2.16,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,39,Intact,RVF,R,4.23,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,58,Intact,LVF,L,2.12,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,54,Intact,LVF,R,3.76,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,11,Mirror reversed,LVF,R,1.91,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,33,Mirror reversed,LVF,L,3.13,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,1,Intact,LVF,L,3.54,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,81,Mirror reversed,LVF,R,1.72,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,82,Intact,RVF,L,5.16,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,31,Intact,RVF,R,1.94,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,8,Intact,LVF,R,1.75,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,38,Mirror reversed,LVF,R,1.6,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,83,Mirror reversed,RVF,R,4.04,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,49,Mirror reversed,LVF,R,1.95,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,51,Mirror reversed,LVF,R,1.25,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,59,Intact,RVF,L,1.86,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,62,Intact,RVF,L,2.11,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,37,Mirror reversed,RVF,R,5.66,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,54,Mirror reversed,LVF,R,2,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,59,Mirror reversed,RVF,R,3.32,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,20,Intact,LVF,R,3.21,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,28,Intact,RVF,R,1.96,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,10,Intact,LVF,R,2.88,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,33,Mirror reversed,RVF,L,3.23,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,76,Mirror reversed,LVF,L,3.51,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,32,Intact,RVF,L,2.89,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,79,Mirror reversed,LVF,R,6.32,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,69,Intact,RVF,R,1.74,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,19,Intact,RVF,R,3.38,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,20,Intact,RVF,R,1.99,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,37,Intact,LVF,L,2.02,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,19,Mirror reversed,RVF,L,3.39,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,84,Mirror reversed,LVF,R,6.55,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,58,Intact,RVF,L,1.21,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,49,Mirror reversed,RVF,L,1.45,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,81,Mirror reversed,RVF,L,1.14,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,46,Mirror reversed,RVF,R,2.12,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,8,Intact,RVF,R,1.02,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,19,Mirror reversed,LVF,R,2.15,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,44,Mirror reversed,LVF,R,2.18,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,1,Mirror reversed,LVF,R,4.58,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,69,Mirror reversed,LVF,R,3.9,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,8,Mirror reversed,LVF,L,2.19,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,84,Intact,LVF,R,2.42,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,4,Mirror reversed,RVF,L,3.23,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,39,Mirror reversed,LVF,R,2.78,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,49,Intact,LVF,R,1.65,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,76,Intact,LVF,R,1.8,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,67,Mirror reversed,LVF,R,1.52,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,37,Intact,RVF,L,3.34,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,66,Mirror reversed,RVF,R,2.01,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,67,Intact,LVF,R,2.65,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,77,Mirror reversed,LVF,L,5.78,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,80,Intact,RVF,R,7.88,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,51,Intact,LVF,R,1.5,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,47,Mirror reversed,RVF,R,4.87,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,31,Intact,LVF,R,1.99,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,54,Intact,RVF,R,1.76,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,32,Mirror reversed,RVF,L,3.2,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,66,Intact,LVF,L,2.32,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,80,Mirror reversed,RVF,R,2.71,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,66,Intact,RVF,R,1.59,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,59,Mirror reversed,LVF,R,1.91,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,84,Mirror reversed,RVF,R,1.82,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,83,Intact,LVF,L,2.81,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,10,Mirror reversed,RVF,L,3.93,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,62,Intact,LVF,L,2.66,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,8,Mirror reversed,RVF,L,3.66,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,46,Intact,RVF,R,2.06,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,35,Intact,RVF,L,3.67,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,20,Mirror reversed,LVF,R,1.76,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,77,Mirror reversed,RVF,L,2.13,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,71,Mirror reversed,RVF,L,3.71,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,80,Mirror reversed,LVF,R,2.82,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,54,Mirror reversed,RVF,R,2.32,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,32,Intact,LVF,R,2.09,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,62,Mirror reversed,LVF,L,1.9,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,59,Intact,LVF,L,1.69,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,4,Intact,LVF,R,2.45,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,11,Mirror reversed,RVF,R,2.38,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,38,Mirror reversed,RVF,R,2.11,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,47,Mirror reversed,LVF,R,1.92,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,1,Intact,RVF,R,3.25,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,10,Mirror reversed,LVF,R,2.09,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,35,Mirror reversed,LVF,L,1.77,1,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,11,Intact,RVF,R,2.73,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,42,Mirror reversed,RVF,R,4.33,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,79,Intact,LVF,R,4.74,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,58,Mirror reversed,RVF,R,4.93,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,31,Mirror reversed,LVF,R,4.16,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,22,Intact,LVF,R,4.28,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
j13,82,Mirror reversed,RVF,R,3.05,0,jesup,1.06367582,70.07441934,#F03101,21,#666666,0.557209319,3. Arabic,#F21A00
o11,32,Intact,LVF,right,8.873205,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,42,Intact,LVF,left,4.21996,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,31,Mirror reversed,RVF,right,2.441115,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,10,Mirror reversed,LVF,left,6.349245,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,58,Mirror reversed,RVF,left,7.817255,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,33,Intact,RVF,right,13.055615,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,19,Intact,RVF,right,3.07234,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,8,Intact,RVF,right,11.01115,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,35,Mirror reversed,LVF,left,2.26622,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,80,Intact,LVF,left,3.89231,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,81,Mirror reversed,RVF,right,4.25576,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,44,Intact,LVF,left,7.86567,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,83,Intact,LVF,left,9.43176,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,82,Intact,RVF,left,7.346215,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,76,Mirror reversed,RVF,right,3.14338,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,50,Mirror reversed,LVF,left,6.46672,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,66,Mirror reversed,LVF,right,7.73266,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,59,Mirror reversed,LVF,left,7.78107,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,58,Mirror reversed,LVF,left,16.52627,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,37,Mirror reversed,LVF,right,11.312185,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,82,Intact,LVF,right,2.64824,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,81,Intact,LVF,left,2.197405,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,71,Intact,LVF,right,3.869,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,37,Intact,LVF,right,4.219035,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,62,Intact,LVF,left,3.625445,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,33,Intact,LVF,left,6.87202,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,82,Mirror reversed,RVF,left,5.798245,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,69,Mirror reversed,LVF,left,12.33031,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,10,Intact,RVF,right,10.309535,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,22,Intact,RVF,right,4.8362,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,11,Intact,RVF,left,7.8767,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,68,Intact,RVF,right,8.23781,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,33,Mirror reversed,RVF,left,3.271555,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,54,Intact,LVF,right,9.86768,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,8,Mirror reversed,LVF,left,4.657265,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,35,Intact,RVF,right,7.091105,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,46,Mirror reversed,LVF,right,6.15564,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,32,Mirror reversed,RVF,right,13.100225,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,80,Mirror reversed,LVF,left,9.16931,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,79,Intact,LVF,right,5.001925,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,11,Mirror reversed,LVF,left,3.34356,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,83,Mirror reversed,RVF,left,6.01796,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,38,Mirror reversed,RVF,left,5.863095,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,37,Intact,RVF,right,11.15624,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,50,Intact,RVF,right,6.08786,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,35,Mirror reversed,RVF,left,4.789005,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,20,Intact,LVF,left,11.15852,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,71,Mirror reversed,RVF,right,22.90189,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,4,Intact,LVF,left,7.90663,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,76,Intact,RVF,right,3.57724,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,77,Intact,RVF,left,3.45986,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,62,Mirror reversed,LVF,right,3.32777,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,67,Mirror reversed,LVF,right,7.80369,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,51,Intact,LVF,right,7.301705,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,58,Intact,RVF,left,5.59031,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,69,Intact,RVF,right,11.43445,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,81,Mirror reversed,LVF,right,4.811215,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,38,Intact,LVF,left,5.305305,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,10,Intact,LVF,left,3.430135,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,66,Intact,RVF,right,10.55399,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,47,Mirror reversed,RVF,right,12.0717,1,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
o11,44,Mirror reversed,RVF,left,3.14254,0,online,1.035441817,33.59414834,#A9C39B,21,#A9C39B,-0.25346337,1. English,#3B9AB2
