id,TrialNumber,im,faceNumber,hemifield,aoi,dwellTime,nFixations,nDwells,fixX,fixY,firstFixNum,lastFixNum,fix0X,fix0Y,fix1X,fix1Y,lastFixX,lastFixY,face,hem,angle,group,col,angle2,correct
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,56,Mirror reversed,O80,LVF,2. center,1331,3,3,-0.459459459,0.216216216,6,12,-0.702702703,0.162162162,-0.567567568,0.297297297,-2,7,2. target,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,56,Mirror reversed,O80,LVF,3. right,1006,6,3,-0.756756757,0.297297297,1,14,-0.702702703,0.162162162,-0.513513514,0.432432432,288,20,3. RR,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,57,Intact,O20,RVF,1. left,1979,9,3,-0.783783784,-0.216216216,4,16,-0.540540541,0.081081081,-1.459459459,-0.459459459,-352,-7,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,57,Intact,O20,RVF,2. center,1531,3,3,-0.594594595,0.216216216,7,13,-0.540540541,0.081081081,-0.810810811,0.324324324,-15,8,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,57,Intact,O20,RVF,3. right,1089,5,2,-0.405405405,0.054054054,1,12,-0.540540541,0.081081081,-0.891891892,0.27027027,311,2,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,58,Mirror reversed,O31,RVF,1. left,332,3,1,-0.027027027,-0.324324324,1,3,-0.567567568,0.108108108,0.486486486,-0.405405405,-327,-13,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,58,Mirror reversed,O31,RVF,2. center,1065,2,2,-0.648648649,0.135135135,6,6,-0.567567568,0.108108108,-0.702702703,0.135135135,-26,5,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,58,Mirror reversed,O31,RVF,3. right,939,5,2,-0.810810811,-0.189189189,4,9,-0.567567568,0.108108108,-1.324324324,-0.324324324,291,-9,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,59,Intact,O38,RVF,1. left,2330,6,3,-0.378378378,-0.243243243,4,13,-0.540540541,0.567567568,0.243243243,0.135135135,-340,-14,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,59,Intact,O38,RVF,2. center,2971,5,5,-0.513513514,0.378378378,3,14,-0.540540541,0.567567568,-0.243243243,0.405405405,-16,4,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,59,Intact,O38,RVF,3. right,1273,4,3,-0.675675676,0.135135135,1,8,-0.540540541,0.567567568,-1.432432432,-0.108108108,304,6,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,60,Intact,O84,RVF,1. left,1589,6,2,-0.621621622,-0.216216216,1,11,-0.675675676,0.594594595,-0.594594595,0.108108108,-347,-12,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,60,Intact,O84,RVF,2. center,2921,7,5,-0.594594595,0.351351351,4,18,-0.675675676,0.594594595,-0.72972973,0.189189189,-28,9,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,60,Intact,O84,RVF,3. right,1829,9,3,-0.486486486,0.054054054,5,21,-0.675675676,0.594594595,-0.702702703,-0.027027027,296,8,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,61,Intact,O76,RVF,1. left,898,3,1,-0.567567568,-0.351351351,4,6,-0.189189189,0.081081081,-0.162162162,-0.081081081,-346,-16,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,61,Intact,O76,RVF,2. center,1057,2,2,-0.27027027,0.135135135,3,3,-0.189189189,0.081081081,-0.378378378,0.189189189,-14,7,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,61,Intact,O76,RVF,3. right,990,4,2,-0.72972973,-0.108108108,1,8,-0.189189189,0.081081081,-1.513513514,-0.513513514,292,-7,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,62,Mirror reversed,O10,LVF,1. left,848,4,2,-0.432432432,-0.27027027,5,9,-0.783783784,0.621621622,0.081081081,-0.27027027,-340,-11,1. LL,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,62,Mirror reversed,O10,LVF,2. center,2372,5,5,-0.459459459,0.27027027,4,14,-0.783783784,0.621621622,-0.540540541,0.216216216,10,2,2. target,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,62,Mirror reversed,O10,LVF,3. right,1089,6,3,-0.648648649,-0.054054054,1,15,-0.783783784,0.621621622,-1.189189189,-0.324324324,271,-19,3. RR,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,63,Intact,O46,LVF,1. left,698,5,2,-0.675675676,-0.297297297,5,12,0.540540541,0.27027027,-0.432432432,-0.567567568,-336,-8,1. LL,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,63,Intact,O46,LVF,2. center,1931,4,3,-1.027027027,0.108108108,1,10,0.540540541,0.27027027,-0.783783784,0.027027027,-85,4,2. target,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,63,Intact,O46,LVF,3. right,981,4,2,-0.621621622,0.054054054,2,9,0.540540541,0.27027027,-0.891891892,-0.459459459,308,3,3. RR,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,64,Mirror reversed,O37,LVF,1. left,898,6,2,-0.432432432,-0.135135135,1,8,-0.486486486,0.324324324,-0.054054054,-0.297297297,-344,-2,1. LL,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,64,Mirror reversed,O37,LVF,2. center,1731,3,3,-0.702702703,0.351351351,5,9,-0.486486486,0.324324324,-0.783783784,0.405405405,-49,4,2. target,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,64,Mirror reversed,O37,LVF,3. right,1106,3,2,-0.540540541,0.081081081,4,11,-0.486486486,0.324324324,-0.621621622,-0.054054054,308,10,3. RR,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,65,Mirror reversed,O81,LVF,1. left,374,3,1,-0.162162162,-0.27027027,1,3,-0.459459459,0.297297297,0.405405405,-0.216216216,-333,-11,1. LL,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,65,Mirror reversed,O81,LVF,2. center,1065,2,2,-0.27027027,0.297297297,6,6,-0.459459459,0.297297297,0.135135135,0.324324324,5,12,2. target,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,65,Mirror reversed,O81,LVF,3. right,532,4,2,-0.540540541,0.108108108,4,8,-0.459459459,0.297297297,-1.486486486,-0.540540541,308,7,3. RR,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,66,Intact,O58,LVF,1. left,1306,4,2,-0.459459459,-0.567567568,1,8,-0.540540541,0,-0.378378378,-0.648648649,-336,-22,1. LL,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,66,Intact,O58,LVF,2. center,2139,4,3,-0.756756757,0.027027027,7,9,-0.540540541,0,-0.891891892,0.027027027,64,-6,2. target,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,66,Intact,O58,LVF,3. right,565,4,2,-0.567567568,-0.054054054,4,10,-0.540540541,0,-1.459459459,-0.324324324,229,5,3. RR,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,67,Intact,O68,RVF,1. left,1414,6,2,-0.297297297,-0.405405405,1,10,-0.486486486,0.324324324,0.189189189,-0.297297297,-335,-16,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,67,Intact,O68,RVF,2. center,1731,4,4,-0.459459459,0.135135135,7,13,-0.486486486,0.324324324,-0.621621622,0.189189189,-5,5,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,67,Intact,O68,RVF,3. right,1156,4,2,-0.432432432,-0.054054054,4,12,-0.486486486,0.324324324,-1.324324324,-0.081081081,312,-2,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,68,Mirror reversed,O79,LVF,1. left,823,4,2,-0.405405405,-0.432432432,1,7,-0.621621622,0.351351351,-0.243243243,-0.540540541,-341,-14,1. LL,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,68,Mirror reversed,O79,LVF,2. center,2364,4,4,-0.72972973,0.189189189,4,15,-0.621621622,0.351351351,-0.810810811,0.216216216,-20,20,2. target,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,68,Mirror reversed,O79,LVF,3. right,1480,8,3,-0.513513514,0,2,14,-0.621621622,0.351351351,-1.459459459,-0.486486486,307,10,3. RR,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,69,Mirror reversed,O62,RVF,1. left,1089,6,2,-0.27027027,-0.405405405,1,8,-0.567567568,-0.108108108,-0.297297297,-0.216216216,-330,-19,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,69,Mirror reversed,O62,RVF,2. center,1174,2,2,-0.567567568,0.027027027,5,5,-0.567567568,-0.108108108,-0.567567568,0.162162162,-21,6,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,69,Mirror reversed,O62,RVF,3. right,724,1,1,-0.621621622,0.27027027,4,4,-0.567567568,-0.108108108,-0.621621622,0.27027027,297,10,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,70,Mirror reversed,O22,RVF,1. left,1097,5,2,-0.459459459,-0.351351351,1,12,-0.675675676,-0.054054054,0.297297297,-0.594594595,-312,-22,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,70,Mirror reversed,O22,RVF,2. center,2630,4,3,-0.756756757,0.027027027,7,9,-0.675675676,-0.054054054,-0.864864865,0.297297297,-31,-1,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,70,Mirror reversed,O22,RVF,3. right,1414,5,3,-0.864864865,0.081081081,4,10,-0.675675676,-0.054054054,-1.297297297,0.081081081,265,12,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,71,Intact,O19,RVF,1. left,1514,6,3,-0.405405405,-0.324324324,2,10,-0.513513514,0.054054054,-0.486486486,-0.297297297,-326,-13,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,71,Intact,O19,RVF,2. center,2247,3,3,-0.567567568,0.027027027,3,11,-0.513513514,0.054054054,-0.513513514,-0.027027027,-27,6,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,71,Intact,O19,RVF,3. right,773,3,2,-0.540540541,0.027027027,1,8,-0.513513514,0.054054054,-0.189189189,0.108108108,296,4,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,72,Intact,O54,RVF,1. left,1389,6,3,-0.378378378,-0.297297297,3,15,1.297297297,0.567567568,-0.378378378,-0.351351351,-315,-17,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,72,Intact,O54,RVF,2. center,2621,6,4,-0.351351351,0.216216216,1,16,1.297297297,0.567567568,0.162162162,-0.189189189,-10,-2,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,72,Intact,O54,RVF,3. right,1498,4,2,-0.891891892,0.189189189,10,14,1.297297297,0.567567568,-1.864864865,0.162162162,301,10,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,73,Intact,O11,RVF,1. left,456,6,2,-0.243243243,-0.135135135,3,12,0.324324324,0.594594595,-0.243243243,-0.27027027,-337,-5,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,73,Intact,O11,RVF,2. center,1481,5,3,-0.675675676,0.324324324,1,13,0.324324324,0.594594595,-1.513513514,-1.891891892,-44,19,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,73,Intact,O11,RVF,3. right,424,3,1,-0.351351351,0.162162162,6,8,0.324324324,0.594594595,-1.351351351,0.351351351,319,8,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,74,Intact,O4,LVF,1. left,1073,3,2,-0.702702703,-0.108108108,1,10,-0.459459459,0.513513514,-0.621621622,-0.081081081,-348,-5,1. LL,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,74,Intact,O4,LVF,2. center,1423,2,2,-0.297297297,0.378378378,5,5,-0.459459459,0.513513514,-0.162162162,0.243243243,-6,9,2. target,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,74,Intact,O4,LVF,3. right,1513,7,3,-0.621621622,0.297297297,2,12,-0.459459459,0.513513514,-0.27027027,0.432432432,280,11,3. RR,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,75,Mirror reversed,O51,LVF,1. left,1089,7,3,-0.243243243,-0.189189189,1,17,-0.135135135,0.243243243,-0.783783784,0,-309,-10,1. LL,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,75,Mirror reversed,O51,LVF,2. center,2704,7,5,-0.432432432,0.378378378,6,18,-0.135135135,0.243243243,-0.810810811,0.918918919,0,3,2. target,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,75,Mirror reversed,O51,LVF,3. right,1622,5,3,-0.621621622,0.594594595,4,12,-0.135135135,0.243243243,-2.162162162,-0.513513514,304,12,3. RR,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,76,Intact,O10,RVF,1. left,2630,6,3,1.27027027,-0.189189189,1,10,-0.513513514,0.216216216,-0.135135135,-0.243243243,-223,-3,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,76,Intact,O10,RVF,2. center,2413,6,4,-0.567567568,0.189189189,4,14,-0.513513514,0.216216216,-0.72972973,0.243243243,-20,4,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,76,Intact,O10,RVF,3. right,1006,4,2,-0.675675676,0.108108108,7,13,-0.513513514,0.216216216,-0.432432432,0.189189189,287,2,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,77,Mirror reversed,O77,RVF,1. left,881,6,2,-0.72972973,-0.135135135,1,11,-0.459459459,0.405405405,-0.432432432,0.189189189,-349,-6,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,77,Mirror reversed,O77,RVF,2. center,1514,4,4,-0.486486486,0.324324324,4,12,-0.459459459,0.405405405,-0.378378378,0.162162162,-55,23,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,77,Mirror reversed,O77,RVF,3. right,540,3,1,-0.216216216,0.081081081,5,7,-0.459459459,0.405405405,-0.054054054,0.054054054,313,5,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,78,Mirror reversed,O68,RVF,1. left,499,2,2,-0.108108108,-0.351351351,1,9,-0.540540541,0.108108108,-0.297297297,-0.351351351,-307,-12,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,78,Mirror reversed,O68,RVF,2. center,1681,3,3,-0.540540541,0.216216216,5,8,-0.540540541,0.108108108,-0.621621622,0.378378378,-15,1,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,78,Mirror reversed,O68,RVF,3. right,773,5,2,-0.72972973,0.216216216,2,7,-0.540540541,0.108108108,-1.675675676,0.027027027,308,4,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,79,Intact,O77,LVF,1. left,490,3,1,-0.675675676,-0.135135135,1,3,-0.405405405,0.216216216,0,-0.486486486,-350,-5,1. LL,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,79,Intact,O77,LVF,2. center,1573,3,3,-0.459459459,0.324324324,4,8,-0.405405405,0.216216216,-0.648648649,0.567567568,-16,15,2. target,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,79,Intact,O77,LVF,3. right,507,3,1,-0.783783784,0.432432432,5,7,-0.405405405,0.216216216,-0.405405405,0.405405405,292,17,3. RR,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,80,Intact,O50,RVF,1. left,840,4,2,-0.648648649,-0.135135135,1,14,-0.297297297,0.162162162,-0.594594595,-0.162162162,-350,-5,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,80,Intact,O50,RVF,2. center,1955,6,4,-0.405405405,0.162162162,2,11,-0.297297297,0.162162162,-1.351351351,0.135135135,-30,15,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,80,Intact,O50,RVF,3. right,1138,7,3,-0.648648649,0.108108108,3,17,-0.297297297,0.162162162,-0.378378378,0.081081081,287,-1,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,81,Mirror reversed,O83,RVF,1. left,557,3,1,-0.864864865,0.108108108,5,7,-0.216216216,0.594594595,-0.459459459,-0.081081081,-356,3,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,81,Mirror reversed,O83,RVF,2. center,1573,4,3,-0.486486486,0.567567568,1,8,-0.216216216,0.594594595,-0.540540541,0.513513514,-16,16,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,81,Mirror reversed,O83,RVF,3. right,1214,5,2,-0.918918919,0.378378378,2,11,-0.216216216,0.594594595,-1.351351351,0.162162162,292,7,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,82,Mirror reversed,O38,RVF,1. left,1264,6,3,-0.486486486,-0.27027027,6,15,-0.297297297,0.540540541,-0.972972973,-0.459459459,-305,7,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,82,Mirror reversed,O38,RVF,2. center,1964,4,4,-0.540540541,0.351351351,5,11,-0.297297297,0.540540541,-0.756756757,0.594594595,-16,10,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,82,Mirror reversed,O38,RVF,3. right,2813,6,2,-1.864864865,0.405405405,1,13,-0.297297297,0.540540541,-2.378378378,0.486486486,301,7,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,83,Mirror reversed,O49,RVF,1. left,732,2,2,-0.243243243,-0.378378378,1,3,-0.621621622,0.189189189,-0.27027027,-0.216216216,-328,-20,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,83,Mirror reversed,O49,RVF,2. center,1572,6,4,-0.540540541,0.081081081,2,10,-0.621621622,0.189189189,-0.72972973,0.189189189,-8,2,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,83,Mirror reversed,O49,RVF,3. right,740,5,3,-0.378378378,0.054054054,6,13,-0.621621622,0.189189189,0.513513514,-0.054054054,283,6,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,84,Intact,O39,LVF,1. left,1080,7,3,-0.513513514,-0.297297297,1,15,-0.081081081,0.216216216,0.081081081,-0.108108108,-328,-9,1. LL,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,84,Intact,O39,LVF,2. center,1730,6,4,-0.378378378,0.135135135,4,12,-0.081081081,0.216216216,-0.243243243,-0.162162162,-16,6,2. target,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,84,Intact,O39,LVF,3. right,540,3,1,-0.918918919,0.216216216,9,11,-0.081081081,0.216216216,-0.918918919,0.189189189,288,10,3. RR,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,85,Mirror reversed,O67,RVF,1. left,1172,7,3,-0.351351351,-0.324324324,1,11,-0.783783784,0.540540541,-0.324324324,-0.189189189,-341,-9,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,85,Mirror reversed,O67,RVF,2. center,1331,3,3,-0.648648649,0.432432432,4,10,-0.783783784,0.540540541,-0.594594595,0.27027027,-16,20,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,85,Mirror reversed,O67,RVF,3. right,466,2,1,-0.864864865,0.297297297,8,9,-0.783783784,0.540540541,-2.540540541,-0.459459459,291,12,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,0
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,86,Intact,O44,LVF,1. left,656,6,2,-0.486486486,-0.243243243,1,13,-0.540540541,0.081081081,-0.243243243,-0.297297297,-353,-14,1. LL,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,86,Intact,O44,LVF,2. center,1530,6,4,-0.405405405,0.189189189,6,16,-0.540540541,0.081081081,-0.054054054,0.324324324,-53,8,2. target,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,86,Intact,O44,LVF,3. right,1056,5,2,-0.675675676,0.405405405,4,9,-0.540540541,0.081081081,-2.675675676,0.378378378,296,15,3. RR,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,87,Mirror reversed,O82,RVF,1. left,748,6,2,-0.216216216,-0.054054054,1,11,-0.621621622,0.216216216,0.351351351,-0.108108108,-343,0,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,87,Mirror reversed,O82,RVF,2. center,1938,6,5,-0.378378378,0.27027027,4,15,-0.621621622,0.216216216,-0.702702703,0,-1,12,2. target,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,87,Mirror reversed,O82,RVF,3. right,1205,8,3,-0.405405405,0.27027027,5,18,-0.621621622,0.216216216,-0.054054054,0.108108108,303,10,1. LL,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,88,Mirror reversed,O54,LVF,1. left,1123,4,3,-0.432432432,-0.243243243,3,9,-0.135135135,0,0.27027027,0.054054054,-329,-10,1. LL,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,88,Mirror reversed,O54,LVF,2. center,2155,4,4,-0.324324324,0.189189189,2,10,-0.135135135,0,-0.486486486,0.297297297,-12,7,2. target,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,88,Mirror reversed,O54,LVF,3. right,1015,2,2,-0.540540541,0.135135135,1,6,-0.135135135,0,-0.810810811,-0.027027027,304,7,3. RR,LVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
j88,89,Intact,O79,RVF,1. left,1486,15,5,-0.432432432,-0.081081081,1,37,-0.405405405,0.324324324,0,-0.459459459,-354,-18,3. RR,RVF,67.43745947,3. Arabic,#EF3F01,0.498610211,1
,,,,,,,,,,,,,,,,,,,,,,,,,
